city,crop,crop_variety,Modal_Price (Rs./Quintal)
Pune,सोयाबीन,maus 71,3860
Pune,ज्वारी,Foxtail millet,4308
Pune,सोयाबीन,js335,7387
Pune,तूर,bdl 711,5244
Pune,गहू,जीडब्ल्यू 12,5911
Pune,तूर,bdl 711,4389
Pune,बाजरी,MLSH 2428,6387
Pune,सोयाबीन,maus 71,7715
Pune,तूर,godavari,3342
Pune,गहू,शरबती,7104
Pune,बाजरी,MLSH 2428,7601
Pune,हरभरा,j11,6146
Pune,ज्वारी,Foxtail millet,3242
Pune,बाजरी,MLSH 2428,6453
Pune,हरभरा,vijay,3028
Pune,ज्वारी,Foxtail millet,2011
Pune,गहू,HI-8759,6545
Pune,तूर,bdl 716,3544
Pune,ज्वारी,Foxtail millet,5838
Pune,ज्वारी,Foxtail millet,3912
Pune,ज्वारी,Foxtail millet,7254
Pune,तूर,bdl 716,3149
Pune,ज्वारी,Foxtail millet,5588
Pune,तूर,godavari,3439
Pune,सोयाबीन,maus 162,3386
Pune,गहू,जीडब्ल्यू 12,5949
Pune,बाजरी,MLSH-296 GOLD,3527
Pune,ज्वारी,Foxtail millet,6794
Pune,गहू,HI-8759,6835
Pune,सोयाबीन,js335,6027
Pune,ज्वारी,Foxtail millet,7656
Pune,बाजरी,MLSH 2428,6138
Pune,गहू,HI-8759,7564
Pune,हरभरा,j11,6973
Pune,सोयाबीन,js335,3580
Pune,गहू,HI-8759,5603
Pune,गहू,शरबती,7869
Pune,हरभरा,vijay,4775
Pune,बाजरी,MLSH 2428,6445
Pune,सोयाबीन,maus 162,2089
Pune,बाजरी,MLSH 2428,5364
Pune,तूर,godavari,6587
Pune,सोयाबीन,maus 162,7332
Pune,सोयाबीन,maus 71,4352
Pune,बाजरी,MLSH 2428,4305
Pune,सोयाबीन,maus 162,7122
Pune,हरभरा,vijay,4372
Pune,तूर,godavari,5409
Pune,गहू,शरबती,7208
Pune,ज्वारी,Foxtail millet,7492
Pune,तूर,bdl 711,5082
Pune,ज्वारी,Foxtail millet,6854
Pune,गहू,जीडब्ल्यू 12,4756
Pune,तूर,bdl 711,3867
Pune,सोयाबीन,js335,3573
Pune,बाजरी,MLSH 2428,4590
Pune,हरभरा,vijay,6240
Pune,हरभरा,vijay,6987
Pune,तूर,godavari,4237
Pune,सोयाबीन,maus 71,5257
Pune,बाजरी,MLSH-296 GOLD,6131
Pune,सोयाबीन,maus 162,2156
Pune,ज्वारी,Foxtail millet,6184
Pune,ज्वारी,Foxtail millet,6759
Pune,गहू,शरबती,4570
Pune,गहू,जीडब्ल्यू 12,6585
Pune,तूर,godavari,3255
Pune,हरभरा,j11,4363
Pune,गहू,HI-8759,5938
Pune,गहू,शरबती,6739
Pune,बाजरी,MLSH-296 GOLD,4614
Pune,तूर,bdl 716,6062
Pune,ज्वारी,Foxtail millet,6082
Pune,सोयाबीन,maus 162,4877
Pune,तूर,bdl 711,6867
Pune,सोयाबीन,js335,5722
Pune,हरभरा,j11,3347
Pune,सोयाबीन,js335,2494
Pune,बाजरी,MLSH 2428,4830
Pune,ज्वारी,Foxtail millet,5282
Pune,गहू,HI-8759,5103
Pune,हरभरा,vijay,3545
Pune,गहू,शरबती,7117
Pune,गहू,HI-8759,3532
Pune,गहू,शरबती,5914
Pune,बाजरी,MLSH 2428,5953
Pune,ज्वारी,Foxtail millet,6488
Pune,हरभरा,digvijay,4604
Pune,ज्वारी,Foxtail millet,2664
Pune,बाजरी,MLSH-296 GOLD,4133
Pune,तूर,bdl 711,5416
Pune,बाजरी,MLSH 2428,6078
Pune,तूर,bdl 716,5181
Pune,गहू,HI-8759,6211
Pune,तूर,bdl 711,4347
Pune,तूर,bdl 711,2720
Pune,बाजरी,MLSH 2428,3051
Pune,बाजरी,MLSH 2428,4838
Pune,बाजरी,MLSH-296 GOLD,4616
Pune,गहू,शरबती,3056
Pune,हरभरा,digvijay,4232
Pune,सोयाबीन,js335,3682
Pune,हरभरा,j11,5144
Pune,ज्वारी,Foxtail millet,4722
Pune,बाजरी,MLSH 2428,3317
Pune,हरभरा,digvijay,4462
Pune,बाजरी,MLSH 2428,2805
Pune,गहू,HI-8759,6716
Pune,सोयाबीन,js335,5834
Pune,गहू,जीडब्ल्यू 12,4825
Pune,हरभरा,jaki 9218,2832
Pune,तूर,godavari,5742
Pune,ज्वारी,Foxtail millet,3906
Pune,बाजरी,MLSH 2428,6431
Pune,सोयाबीन,js335,4519
Pune,तूर,bdl 711,4574
Pune,ज्वारी,Foxtail millet,5255
Pune,गहू,शरबती,5309
Pune,हरभरा,jaki 9218,3151
Pune,गहू,शरबती,5957
Pune,हरभरा,digvijay,6205
Pune,तूर,godavari,4148
Pune,सोयाबीन,maus 71,3167
Pune,सोयाबीन,maus 71,2203
Pune,सोयाबीन,maus 71,5566
Pune,ज्वारी,Foxtail millet,5376
Pune,सोयाबीन,maus 71,6953
Pune,हरभरा,digvijay,5984
Pune,बाजरी,MLSH 2428,2616
Pune,हरभरा,j11,5887
Pune,बाजरी,MLSH 2428,8000
Pune,सोयाबीन,maus 162,3571
Pune,ज्वारी,Foxtail millet,2355
Pune,बाजरी,MLSH 2428,7384
Pune,हरभरा,digvijay,7522
Pune,सोयाबीन,js335,7888
Pune,तूर,godavari,3157
Pune,बाजरी,MLSH 2428,7280
Pune,तूर,godavari,7802
Pune,हरभरा,vijay,2446
Pune,सोयाबीन,maus 162,5993
Pune,सोयाबीन,js335,3325
Pune,सोयाबीन,maus 71,4067
Pune,तूर,bdl 711,7680
Pune,हरभरा,vijay,6761
Pune,तूर,bdl 716,6470
Pune,तूर,godavari,4911
Pune,गहू,जीडब्ल्यू 12,5613
Pune,बाजरी,MLSH 2428,2826
Pune,सोयाबीन,js335,7374
Pune,ज्वारी,Foxtail millet,7032
Pune,सोयाबीन,maus 71,6312
Pune,हरभरा,j11,5156
Pune,सोयाबीन,js335,5034
Pune,हरभरा,j11,5638
Pune,सोयाबीन,maus 162,3700
Pune,गहू,HI-8759,2047
Pune,बाजरी,MLSH 2428,2192
Pune,बाजरी,MLSH 2428,6636
Pune,तूर,bdl 716,7315
Pune,बाजरी,MLSH 2428,6386
Pune,तूर,bdl 711,4222
Pune,हरभरा,jaki 9218,2344
Pune,हरभरा,digvijay,4889
Pune,ज्वारी,Foxtail millet,7358
Pune,बाजरी,MLSH-296 GOLD,2732
Pune,हरभरा,j11,6096
Pune,सोयाबीन,maus 162,6658
Pune,हरभरा,vijay,5800
Pune,सोयाबीन,js335,6729
Pune,सोयाबीन,maus 162,7420
Pune,तूर,godavari,3791
Pune,तूर,bdl 711,5973
Pune,बाजरी,MLSH-296 GOLD,4788
Pune,हरभरा,digvijay,4633
Pune,सोयाबीन,maus 162,6516
Pune,सोयाबीन,js335,6747
Pune,तूर,bdl 716,4376
Pune,तूर,godavari,3292
Pune,हरभरा,digvijay,2687
Pune,ज्वारी,Foxtail millet,7310
Pune,ज्वारी,Foxtail millet,7791
Pune,हरभरा,vijay,2567
Pune,गहू,जीडब्ल्यू 12,7193
Pune,सोयाबीन,maus 71,3626
Pune,सोयाबीन,maus 162,3339
Pune,तूर,godavari,2122
Pune,हरभरा,vijay,6110
Pune,गहू,HI-8759,6328
Pune,ज्वारी,Foxtail millet,5905
Pune,सोयाबीन,js335,5843
Pune,सोयाबीन,maus 162,4760
Pune,बाजरी,MLSH-296 GOLD,7823
Pune,गहू,HI-8759,5056
Pune,सोयाबीन,js335,4523
Pune,ज्वारी,Foxtail millet,5068
Pune,सोयाबीन,maus 162,2799
Pune,ज्वारी,Foxtail millet,6387
Pune,तूर,godavari,3153
Pune,तूर,bdl 716,2022
Pune,तूर,bdl 716,7789
Pune,ज्वारी,Foxtail millet,7046
Pune,सोयाबीन,maus 71,4687
Pune,हरभरा,vijay,3513
Pune,हरभरा,j11,5931
Pune,सोयाबीन,maus 71,3529
Pune,सोयाबीन,maus 71,5797
Pune,बाजरी,MLSH 2428,3341
Pune,सोयाबीन,js335,3216
Pune,गहू,जीडब्ल्यू 12,3592
Pune,तूर,bdl 711,7489
Pune,गहू,शरबती,6108
Pune,बाजरी,MLSH 2428,4161
Pune,हरभरा,digvijay,2645
Pune,गहू,शरबती,6675
Pune,ज्वारी,Foxtail millet,3353
Pune,तूर,bdl 716,6291
Pune,गहू,HI-8759,3961
Pune,बाजरी,MLSH-296 GOLD,3793
Pune,सोयाबीन,maus 71,2725
Pune,गहू,HI-8759,2878
Pune,हरभरा,digvijay,2699
Pune,हरभरा,j11,4909
Pune,सोयाबीन,js335,2211
Pune,तूर,bdl 716,3096
Pune,तूर,bdl 716,6323
Pune,सोयाबीन,js335,5493
Pune,गहू,HI-8759,4555
Pune,बाजरी,MLSH 2428,2618
Pune,हरभरा,vijay,6857
Pune,हरभरा,digvijay,3724
Pune,ज्वारी,Foxtail millet,2693
Pune,हरभरा,jaki 9218,3302
Pune,तूर,bdl 716,6246
Pune,हरभरा,vijay,2476
Pune,तूर,bdl 716,4955
Pune,तूर,bdl 711,4175
Pune,गहू,शरबती,7024
Pune,सोयाबीन,js335,2907
Pune,सोयाबीन,maus 71,2235
Pune,ज्वारी,Foxtail millet,7799
Pune,सोयाबीन,js335,3876
Pune,सोयाबीन,js335,4950
Pune,गहू,HI-8759,6411
Pune,हरभरा,vijay,5892
Pune,हरभरा,jaki 9218,2177
Pune,तूर,bdl 716,5509
Pune,सोयाबीन,js335,3694
Pune,ज्वारी,Foxtail millet,3203
Pune,ज्वारी,Foxtail millet,6392
Pune,सोयाबीन,js335,5217
Pune,हरभरा,j11,4374
Pune,ज्वारी,Foxtail millet,2490
Pune,गहू,जीडब्ल्यू 12,4500
Pune,सोयाबीन,maus 71,7275
Pune,बाजरी,MLSH-296 GOLD,2286
Pune,सोयाबीन,js335,4566
Pune,ज्वारी,Foxtail millet,6985
Pune,गहू,HI-8759,6146
Pune,हरभरा,j11,5319
Pune,हरभरा,vijay,2876
Pune,ज्वारी,Foxtail millet,2703
Pune,हरभरा,vijay,7626
Pune,तूर,bdl 716,3274
Pune,सोयाबीन,js335,6561
Pune,बाजरी,MLSH-296 GOLD,7839
Pune,सोयाबीन,maus 162,2568
Pune,तूर,godavari,7305
Pune,सोयाबीन,maus 71,2195
Pune,तूर,godavari,3624
Pune,सोयाबीन,maus 162,5253
Pune,ज्वारी,Foxtail millet,6087
Pune,सोयाबीन,maus 162,7354
Pune,ज्वारी,Foxtail millet,3862
Pune,हरभरा,jaki 9218,5080
Pune,सोयाबीन,js335,5652
Pune,ज्वारी,Foxtail millet,4663
Pune,हरभरा,digvijay,2180
Pune,तूर,bdl 716,4992
Pune,तूर,bdl 716,3332
Pune,गहू,HI-8759,2742
Pune,गहू,HI-8759,3970
Pune,हरभरा,digvijay,7233
Pune,ज्वारी,Foxtail millet,6063
Pune,गहू,HI-8759,4364
Pune,हरभरा,jaki 9218,6246
Pune,ज्वारी,Foxtail millet,2782
Pune,ज्वारी,Foxtail millet,7073
Pune,सोयाबीन,js335,4189
Pune,गहू,जीडब्ल्यू 12,6552
Pune,गहू,HI-8759,2446
Pune,ज्वारी,Foxtail millet,5583
Pune,सोयाबीन,js335,4719
Pune,सोयाबीन,maus 162,3006
Pune,गहू,जीडब्ल्यू 12,6726
Pune,सोयाबीन,maus 71,7083
Pune,ज्वारी,Foxtail millet,5884
Pune,बाजरी,MLSH 2428,2659
Pune,ज्वारी,Foxtail millet,7458
Pune,ज्वारी,Foxtail millet,3281
Pune,बाजरी,MLSH-296 GOLD,7911
Pune,सोयाबीन,maus 162,5392
Pune,तूर,bdl 711,2919
Pune,बाजरी,MLSH-296 GOLD,6694
Pune,हरभरा,vijay,5435
Pune,गहू,HI-8759,5656
Pune,ज्वारी,Foxtail millet,2626
Pune,ज्वारी,Foxtail millet,6135
Pune,बाजरी,MLSH 2428,3054
Pune,बाजरी,MLSH-296 GOLD,6192
Pune,हरभरा,jaki 9218,3574
Pune,तूर,bdl 711,7620
Pune,ज्वारी,Foxtail millet,4969
Pune,सोयाबीन,maus 162,5551
Pune,हरभरा,jaki 9218,6988
Pune,तूर,bdl 711,2461
Pune,तूर,godavari,4778
Pune,ज्वारी,Foxtail millet,2135
Pune,तूर,bdl 716,2564
Pune,तूर,bdl 716,5758
Pune,तूर,bdl 716,4650
Pune,तूर,bdl 711,6063
Pune,ज्वारी,Foxtail millet,2028
Pune,गहू,HI-8759,2390
Pune,हरभरा,j11,5784
Pune,गहू,HI-8759,3879
Pune,बाजरी,MLSH 2428,3860
Pune,ज्वारी,Foxtail millet,4172
Pune,गहू,HI-8759,5743
Pune,तूर,godavari,3540
Pune,सोयाबीन,maus 162,4597
Pune,तूर,godavari,5462
Pune,सोयाबीन,maus 162,5764
Pune,तूर,bdl 711,5440
Pune,सोयाबीन,maus 162,5511
Pune,सोयाबीन,maus 71,4605
Pune,गहू,HI-8759,2990
Pune,तूर,bdl 711,6722
Pune,हरभरा,digvijay,5358
Pune,सोयाबीन,maus 162,5690
Pune,सोयाबीन,maus 162,2190
Pune,बाजरी,MLSH 2428,5623
Pune,सोयाबीन,maus 162,5697
Pune,सोयाबीन,maus 162,6276
Pune,ज्वारी,Foxtail millet,3397
Pune,सोयाबीन,maus 162,5613
Pune,गहू,जीडब्ल्यू 12,5358
Pune,हरभरा,vijay,3381
Pune,सोयाबीन,js335,3389
Pune,बाजरी,MLSH-296 GOLD,2690
Pune,बाजरी,MLSH 2428,6683
Pune,ज्वारी,Foxtail millet,2148
Pune,हरभरा,jaki 9218,4088
Pune,बाजरी,MLSH-296 GOLD,5259
Pune,हरभरा,j11,3534
Pune,सोयाबीन,maus 71,7604
Pune,सोयाबीन,maus 162,5751
Pune,तूर,godavari,4011
Pune,बाजरी,MLSH 2428,6638
Pune,तूर,godavari,3567
Pune,तूर,bdl 711,4549
Pune,ज्वारी,Foxtail millet,5694
Pune,बाजरी,MLSH 2428,2833
Pune,सोयाबीन,maus 71,4068
Pune,हरभरा,jaki 9218,2765
Pune,सोयाबीन,maus 162,6846
Pune,तूर,bdl 716,6319
Pune,बाजरी,MLSH 2428,4665
Pune,ज्वारी,Foxtail millet,5332
Pune,गहू,HI-8759,2292
Pune,तूर,bdl 711,6680
Pune,ज्वारी,Foxtail millet,4967
Pune,सोयाबीन,maus 71,2927
Pune,तूर,bdl 716,6663
Pune,ज्वारी,Foxtail millet,4748
Pune,तूर,godavari,7144
Pune,बाजरी,MLSH-296 GOLD,6327
Pune,सोयाबीन,maus 71,4387
Pune,गहू,जीडब्ल्यू 12,2729
Pune,ज्वारी,Foxtail millet,4437
Pune,गहू,जीडब्ल्यू 12,6114
Pune,हरभरा,digvijay,6421
Pune,ज्वारी,Foxtail millet,2869
Pune,बाजरी,MLSH 2428,3060
Pune,बाजरी,MLSH-296 GOLD,6632
Pune,ज्वारी,Foxtail millet,3924
Pune,ज्वारी,Foxtail millet,4182
Pune,तूर,godavari,5369
Pune,बाजरी,MLSH 2428,3208
Pune,बाजरी,MLSH-296 GOLD,4109
Pune,ज्वारी,Foxtail millet,6655
Pune,गहू,HI-8759,6028
Pune,हरभरा,j11,4933
Pune,ज्वारी,Foxtail millet,3144
Pune,बाजरी,MLSH-296 GOLD,6599
Pune,हरभरा,jaki 9218,2412
Pune,तूर,bdl 711,4480
Pune,गहू,HI-8759,6393
Pune,सोयाबीन,maus 71,6634
Pune,तूर,bdl 711,6702
Pune,बाजरी,MLSH 2428,5308
Pune,गहू,HI-8759,6514
Pune,गहू,शरबती,6862
Pune,हरभरा,j11,6317
Pune,हरभरा,digvijay,3995
Pune,तूर,bdl 711,4795
Pune,गहू,HI-8759,7792
Pune,गहू,HI-8759,3353
Pune,तूर,bdl 711,2244
Pune,गहू,HI-8759,7594
Pune,हरभरा,vijay,4260
Pune,गहू,जीडब्ल्यू 12,6092
Pune,हरभरा,digvijay,3752
Pune,ज्वारी,Foxtail millet,5125
Pune,हरभरा,vijay,6867
Pune,ज्वारी,Foxtail millet,4190
Pune,बाजरी,MLSH 2428,3556
Pune,बाजरी,MLSH 2428,2286
Pune,बाजरी,MLSH 2428,3883
Pune,तूर,bdl 716,3997
Pune,गहू,शरबती,5384
Pune,तूर,godavari,4549
Pune,सोयाबीन,maus 162,4540
Pune,तूर,godavari,2623
Pune,हरभरा,vijay,6678
Pune,हरभरा,j11,7405
Pune,गहू,HI-8759,3778
Pune,तूर,godavari,6436
Pune,तूर,bdl 711,7239
Pune,गहू,HI-8759,7737
Pune,ज्वारी,Foxtail millet,4482
Pune,सोयाबीन,js335,3063
Pune,तूर,godavari,2963
Pune,बाजरी,MLSH 2428,5149
Pune,हरभरा,digvijay,6290
Pune,सोयाबीन,maus 162,2602
Pune,ज्वारी,Foxtail millet,3087
Pune,सोयाबीन,maus 162,5464
Pune,तूर,godavari,5091
Pune,गहू,HI-8759,5504
Pune,बाजरी,MLSH 2428,4775
Pune,गहू,HI-8759,5975
Pune,बाजरी,MLSH-296 GOLD,4785
Pune,सोयाबीन,js335,5641
Pune,ज्वारी,Foxtail millet,3533
Pune,तूर,bdl 711,3361
Pune,सोयाबीन,js335,5929
Pune,गहू,जीडब्ल्यू 12,5802
Pune,बाजरी,MLSH 2428,7085
Pune,बाजरी,MLSH 2428,3866
Pune,बाजरी,MLSH 2428,3928
Pune,तूर,bdl 716,6270
Pune,गहू,HI-8759,3948
Pune,बाजरी,MLSH-296 GOLD,5658
Pune,गहू,शरबती,7531
Pune,ज्वारी,Foxtail millet,3467
Pune,तूर,bdl 716,6656
Pune,गहू,शरबती,5256
Pune,बाजरी,MLSH-296 GOLD,5191
Pune,तूर,bdl 711,6911
Pune,तूर,godavari,7279
Pune,बाजरी,MLSH 2428,4680
Pune,सोयाबीन,js335,5554
Pune,हरभरा,vijay,7647
Pune,गहू,जीडब्ल्यू 12,5513
Pune,हरभरा,vijay,4167
Pune,हरभरा,jaki 9218,2164
Pune,ज्वारी,Foxtail millet,2383
Pune,गहू,HI-8759,3223
Pune,गहू,HI-8759,3687
Pune,बाजरी,MLSH-296 GOLD,7552
Pune,ज्वारी,Foxtail millet,3172
Pune,ज्वारी,Foxtail millet,6020
Pune,सोयाबीन,maus 162,7241
Pune,सोयाबीन,maus 162,4854
Pune,तूर,bdl 711,4733
Pune,सोयाबीन,js335,5922
Pune,गहू,HI-8759,5758
Pune,सोयाबीन,js335,7154
Pune,बाजरी,MLSH 2428,2756
Pune,सोयाबीन,js335,4726
Pune,ज्वारी,Foxtail millet,3601
Pune,ज्वारी,Foxtail millet,2250
Pune,हरभरा,digvijay,7076
Pune,बाजरी,MLSH 2428,4834
Pune,गहू,HI-8759,6307
Pune,हरभरा,j11,5099
Pune,हरभरा,vijay,5826
Pune,गहू,जीडब्ल्यू 12,3505
Pune,बाजरी,MLSH 2428,2300
Pune,हरभरा,jaki 9218,3997
Pune,बाजरी,MLSH-296 GOLD,3591
Pune,ज्वारी,Foxtail millet,7745
Pune,तूर,bdl 711,4698
Pune,ज्वारी,Foxtail millet,2944
Pune,ज्वारी,Foxtail millet,5660
Pune,तूर,bdl 711,5680
Pune,हरभरा,jaki 9218,3010
Pune,तूर,godavari,2231
Pune,गहू,शरबती,4216
Pune,ज्वारी,Foxtail millet,5726
Pune,गहू,HI-8759,3719
Pune,हरभरा,j11,3540
Pune,ज्वारी,Foxtail millet,5676
Pune,ज्वारी,Foxtail millet,2100
Pune,ज्वारी,Foxtail millet,3804
Pune,तूर,bdl 716,4574
Pune,ज्वारी,Foxtail millet,5388
Pune,गहू,HI-8759,3797
Pune,गहू,HI-8759,6166
Pune,गहू,जीडब्ल्यू 12,6671
Pune,ज्वारी,Foxtail millet,6605
Pune,तूर,godavari,3515
Pune,गहू,शरबती,2285
Pune,तूर,bdl 711,3619
Pune,बाजरी,MLSH-296 GOLD,4194
Pune,हरभरा,digvijay,4139
Pune,गहू,शरबती,7890
Pune,सोयाबीन,maus 162,5510
