city,crop,crop_variety,Modal_Price (Rs./Quintal)
pune,तूर,bdl 716,2753
pune,गहू,HI-8759,3890
pune,ज्वारी,Foxtail millet,7727
pune,सोयाबीन,maus 162,6667
pune,ज्वारी,Foxtail millet,5300
pune,बाजरी,MLSH-296 GOLD,7081
pune,गहू,HI-8759,2354
pune,ज्वारी,Foxtail millet,7089
pune,गहू,शरबती,4705
pune,बाजरी,MLSH 2428,3977
pune,ज्वारी,Foxtail millet,3841
pune,गहू,जीडब्ल्यू 12,5149
pune,तूर,bdl 711,6732
pune,सोयाबीन,maus 162,5112
pune,तूर,bdl 711,5981
pune,गहू,शरबती,4668
pune,गहू,शरबती,5760
pune,सोयाबीन,maus 71,4562
pune,बाजरी,MLSH-296 GOLD,3442
pune,बाजरी,MLSH-296 GOLD,3765
pune,गहू,HI-8759,3302
pune,बाजरी,MLSH 2428,6689
pune,तूर,bdl 711,5164
pune,सोयाबीन,js335,7782
pune,ज्वारी,Foxtail millet,6618
pune,हरभरा,j11,6666
pune,हरभरा,j11,7405
pune,बाजरी,MLSH-296 GOLD,3940
pune,सोयाबीन,maus 162,6340
pune,ज्वारी,Foxtail millet,2695
pune,सोयाबीन,js335,7895
pune,सोयाबीन,maus 162,7894
pune,सोयाबीन,js335,2279
pune,हरभरा,jaki 9218,3018
pune,ज्वारी,Foxtail millet,6870
pune,ज्वारी,Foxtail millet,3858
pune,गहू,जीडब्ल्यू 12,7917
pune,गहू,HI-8759,5426
pune,गहू,शरबती,2603
pune,बाजरी,MLSH-296 GOLD,3295
pune,बाजरी,MLSH 2428,4434
pune,सोयाबीन,js335,2465
pune,तूर,bdl 711,3980
pune,गहू,शरबती,5638
pune,ज्वारी,Foxtail millet,2319
pune,बाजरी,MLSH 2428,2436
pune,तूर,bdl 716,2390
pune,बाजरी,MLSH-296 GOLD,7979
pune,हरभरा,j11,2790
pune,गहू,HI-8759,7366
pune,बाजरी,MLSH-296 GOLD,7593
pune,हरभरा,j11,2764
pune,ज्वारी,Foxtail millet,4799
pune,हरभरा,j11,2775
pune,बाजरी,MLSH-296 GOLD,5438
pune,गहू,HI-8759,4065
pune,सोयाबीन,js335,3318
pune,गहू,शरबती,7953
pune,बाजरी,MLSH 2428,4405
pune,ज्वारी,Foxtail millet,7270
pune,सोयाबीन,js335,4453
pune,सोयाबीन,maus 71,7388
pune,ज्वारी,Foxtail millet,2262
pune,हरभरा,jaki 9218,5302
pune,सोयाबीन,js335,7989
pune,तूर,bdl 711,6234
pune,हरभरा,vijay,2592
pune,तूर,bdl 711,5057
pune,बाजरी,MLSH 2428,7820
pune,ज्वारी,Foxtail millet,6258
pune,ज्वारी,Foxtail millet,4729
pune,ज्वारी,Foxtail millet,6390
pune,हरभरा,vijay,6600
pune,बाजरी,MLSH-296 GOLD,4469
pune,सोयाबीन,maus 71,7537
pune,हरभरा,j11,6340
pune,हरभरा,j11,7037
pune,बाजरी,MLSH 2428,7566
pune,बाजरी,MLSH 2428,6225
pune,तूर,bdl 711,5990
pune,हरभरा,vijay,3992
pune,ज्वारी,Foxtail millet,3519
pune,ज्वारी,Foxtail millet,5444
pune,बाजरी,MLSH 2428,5545
pune,हरभरा,digvijay,6314
pune,ज्वारी,Foxtail millet,4577
pune,सोयाबीन,js335,3841
pune,गहू,शरबती,5819
pune,गहू,HI-8759,3260
pune,तूर,godavari,4961
pune,ज्वारी,Foxtail millet,2117
pune,गहू,HI-8759,3448
pune,सोयाबीन,maus 71,2796
pune,तूर,bdl 716,6919
pune,हरभरा,j11,5508
pune,गहू,जीडब्ल्यू 12,2066
pune,गहू,शरबती,7840
pune,गहू,शरबती,3979
pune,हरभरा,digvijay,7520
pune,हरभरा,vijay,2890
pune,सोयाबीन,js335,6087
pune,गहू,HI-8759,7560
pune,हरभरा,vijay,6204
pune,बाजरी,MLSH 2428,5621
pune,तूर,godavari,3847
pune,बाजरी,MLSH 2428,4284
pune,गहू,जीडब्ल्यू 12,2733
pune,तूर,bdl 711,3692
pune,तूर,bdl 716,2429
pune,तूर,godavari,5618
pune,तूर,bdl 716,4428
pune,सोयाबीन,js335,7250
pune,गहू,HI-8759,2913
pune,ज्वारी,Foxtail millet,7150
pune,हरभरा,vijay,4466
pune,बाजरी,MLSH-296 GOLD,6622
pune,तूर,bdl 716,4726
pune,बाजरी,MLSH 2428,5410
pune,तूर,bdl 711,7803
pune,ज्वारी,Foxtail millet,3861
pune,ज्वारी,Foxtail millet,6615
pune,हरभरा,j11,3000
pune,ज्वारी,Foxtail millet,6697
pune,सोयाबीन,maus 162,4159
pune,तूर,godavari,6464
pune,बाजरी,MLSH 2428,3844
pune,गहू,HI-8759,5241
pune,बाजरी,MLSH 2428,7465
pune,ज्वारी,Foxtail millet,6992
pune,सोयाबीन,maus 71,7282
pune,सोयाबीन,maus 162,3015
pune,बाजरी,MLSH 2428,5228
pune,तूर,godavari,2504
pune,सोयाबीन,js335,5158
pune,हरभरा,jaki 9218,3755
pune,बाजरी,MLSH-296 GOLD,7045
pune,गहू,HI-8759,3631
pune,गहू,शरबती,5174
pune,ज्वारी,Foxtail millet,2630
pune,तूर,godavari,6823
pune,तूर,godavari,5473
pune,गहू,HI-8759,5494
pune,तूर,bdl 711,5827
pune,तूर,bdl 716,4836
pune,हरभरा,jaki 9218,6102
pune,तूर,bdl 711,5915
pune,ज्वारी,Foxtail millet,6124
pune,तूर,godavari,6996
pune,सोयाबीन,maus 71,3610
pune,ज्वारी,Foxtail millet,7754
pune,सोयाबीन,js335,5767
pune,बाजरी,MLSH-296 GOLD,2206
pune,तूर,godavari,2717
pune,बाजरी,MLSH-296 GOLD,6682
pune,तूर,bdl 716,6852
pune,बाजरी,MLSH 2428,3923
pune,सोयाबीन,js335,2555
pune,ज्वारी,Foxtail millet,2961
pune,सोयाबीन,js335,6115
pune,गहू,शरबती,4512
pune,तूर,bdl 716,7379
pune,तूर,godavari,6277
pune,बाजरी,MLSH-296 GOLD,2952
pune,ज्वारी,Foxtail millet,6759
pune,सोयाबीन,maus 71,7088
pune,गहू,शरबती,6498
pune,सोयाबीन,js335,7810
pune,तूर,bdl 716,2331
pune,ज्वारी,Foxtail millet,3693
pune,बाजरी,MLSH 2428,2741
pune,तूर,bdl 711,3215
pune,सोयाबीन,js335,4082
pune,तूर,godavari,2199
pune,तूर,godavari,6257
pune,सोयाबीन,maus 162,6263
pune,ज्वारी,Foxtail millet,6050
pune,गहू,शरबती,5935
pune,गहू,HI-8759,3839
pune,बाजरी,MLSH 2428,3072
pune,हरभरा,jaki 9218,2317
pune,हरभरा,j11,6272
pune,हरभरा,j11,2218
pune,हरभरा,j11,6307
pune,हरभरा,vijay,7124
pune,तूर,bdl 716,5380
pune,हरभरा,jaki 9218,7911
pune,तूर,godavari,7156
pune,तूर,bdl 711,5147
pune,तूर,bdl 711,6860
pune,सोयाबीन,maus 162,7381
pune,हरभरा,digvijay,5828
pune,ज्वारी,Foxtail millet,6590
pune,हरभरा,j11,6631
pune,ज्वारी,Foxtail millet,6155
pune,बाजरी,MLSH 2428,4487
pune,बाजरी,MLSH 2428,7961
pune,ज्वारी,Foxtail millet,7375
pune,सोयाबीन,maus 71,6853
pune,गहू,HI-8759,5151
pune,तूर,godavari,7025
pune,हरभरा,vijay,2983
pune,सोयाबीन,maus 71,2851
pune,गहू,HI-8759,2356
pune,हरभरा,jaki 9218,7532
pune,सोयाबीन,maus 71,2482
pune,हरभरा,jaki 9218,7510
pune,हरभरा,vijay,6975
pune,सोयाबीन,maus 162,4386
pune,ज्वारी,Foxtail millet,6914
pune,बाजरी,MLSH 2428,5065
pune,ज्वारी,Foxtail millet,2213
pune,तूर,bdl 711,4344
pune,बाजरी,MLSH-296 GOLD,7314
pune,गहू,HI-8759,2956
pune,तूर,bdl 711,7877
pune,सोयाबीन,maus 71,6170
pune,तूर,bdl 716,5044
pune,ज्वारी,Foxtail millet,7164
pune,गहू,शरबती,7159
pune,सोयाबीन,maus 71,3371
pune,तूर,bdl 711,5732
pune,बाजरी,MLSH 2428,3511
pune,तूर,godavari,7444
pune,सोयाबीन,maus 162,3370
pune,गहू,HI-8759,5485
pune,तूर,bdl 711,4408
pune,सोयाबीन,maus 71,4022
pune,गहू,जीडब्ल्यू 12,7479
pune,ज्वारी,Foxtail millet,5038
pune,तूर,bdl 716,3679
pune,गहू,HI-8759,7740
pune,गहू,HI-8759,2248
pune,सोयाबीन,maus 162,3879
pune,हरभरा,jaki 9218,3112
pune,हरभरा,jaki 9218,5484
pune,तूर,bdl 711,6645
pune,गहू,शरबती,7768
pune,बाजरी,MLSH 2428,6382
pune,गहू,HI-8759,4904
pune,हरभरा,vijay,7921
pune,ज्वारी,Foxtail millet,4286
pune,तूर,bdl 716,6157
pune,सोयाबीन,js335,6821
pune,गहू,शरबती,3277
pune,ज्वारी,Foxtail millet,7767
pune,हरभरा,j11,6871
pune,ज्वारी,Foxtail millet,4537
pune,हरभरा,vijay,5242
pune,ज्वारी,Foxtail millet,2393
pune,सोयाबीन,maus 71,2919
pune,सोयाबीन,maus 71,6730
pune,हरभरा,j11,6340
pune,तूर,godavari,5623
pune,बाजरी,MLSH 2428,2565
pune,सोयाबीन,js335,7415
pune,हरभरा,jaki 9218,4325
pune,ज्वारी,Foxtail millet,4866
pune,ज्वारी,Foxtail millet,3028
pune,गहू,HI-8759,7161
pune,हरभरा,digvijay,7920
pune,बाजरी,MLSH 2428,4085
pune,हरभरा,j11,4301
pune,बाजरी,MLSH 2428,4669
pune,ज्वारी,Foxtail millet,2174
pune,ज्वारी,Foxtail millet,6956
pune,गहू,शरबती,6400
pune,तूर,bdl 711,3370
pune,बाजरी,MLSH-296 GOLD,7848
pune,तूर,godavari,2991
pune,हरभरा,j11,7616
pune,बाजरी,MLSH-296 GOLD,6240
pune,ज्वारी,Foxtail millet,5537
pune,बाजरी,MLSH 2428,4313
pune,बाजरी,MLSH-296 GOLD,5168
pune,तूर,bdl 711,3029
pune,सोयाबीन,js335,4459
pune,बाजरी,MLSH 2428,2005
pune,तूर,godavari,3409
pune,बाजरी,MLSH 2428,5347
pune,ज्वारी,Foxtail millet,3716
pune,ज्वारी,Foxtail millet,6181
pune,हरभरा,vijay,5695
pune,गहू,HI-8759,4170
pune,हरभरा,digvijay,3431
pune,गहू,जीडब्ल्यू 12,2510
pune,बाजरी,MLSH 2428,6720
pune,बाजरी,MLSH-296 GOLD,3291
pune,गहू,जीडब्ल्यू 12,2644
pune,तूर,bdl 716,5538
pune,बाजरी,MLSH 2428,6051
pune,बाजरी,MLSH 2428,3559
pune,सोयाबीन,maus 162,2813
pune,गहू,शरबती,6312
pune,बाजरी,MLSH 2428,6545
pune,बाजरी,MLSH 2428,3582
pune,सोयाबीन,maus 162,5289
pune,सोयाबीन,maus 71,6620
pune,गहू,HI-8759,5104
pune,गहू,HI-8759,6701
pune,सोयाबीन,maus 162,5733
pune,तूर,bdl 716,3232
pune,गहू,जीडब्ल्यू 12,5381
pune,बाजरी,MLSH 2428,4229
pune,तूर,godavari,7955
pune,गहू,शरबती,5903
pune,तूर,bdl 716,4878
pune,बाजरी,MLSH-296 GOLD,2472
pune,बाजरी,MLSH 2428,5259
pune,सोयाबीन,maus 162,7422
pune,तूर,bdl 716,3467
pune,बाजरी,MLSH-296 GOLD,5584
pune,ज्वारी,Foxtail millet,4923
pune,बाजरी,MLSH-296 GOLD,2143
pune,हरभरा,j11,6867
pune,ज्वारी,Foxtail millet,7513
pune,ज्वारी,Foxtail millet,2649
pune,बाजरी,MLSH 2428,2720
pune,हरभरा,j11,3672
pune,तूर,bdl 711,4348
pune,हरभरा,vijay,4938
pune,ज्वारी,Foxtail millet,4623
pune,ज्वारी,Foxtail millet,4832
pune,गहू,HI-8759,5646
pune,सोयाबीन,maus 162,7878
pune,ज्वारी,Foxtail millet,3980
pune,ज्वारी,Foxtail millet,3032
pune,सोयाबीन,js335,5199
pune,हरभरा,jaki 9218,6716
pune,गहू,HI-8759,2912
pune,सोयाबीन,js335,2614
pune,हरभरा,digvijay,2995
pune,सोयाबीन,maus 71,7827
pune,गहू,HI-8759,6867
pune,बाजरी,MLSH-296 GOLD,7603
pune,गहू,HI-8759,5170
pune,ज्वारी,Foxtail millet,2641
pune,ज्वारी,Foxtail millet,2722
pune,तूर,bdl 711,2939
pune,तूर,bdl 711,3829
pune,गहू,शरबती,4431
pune,बाजरी,MLSH 2428,5045
pune,गहू,जीडब्ल्यू 12,4206
pune,गहू,HI-8759,2711
pune,ज्वारी,Foxtail millet,5625
pune,ज्वारी,Foxtail millet,4522
pune,गहू,HI-8759,3365
pune,सोयाबीन,js335,5248
pune,सोयाबीन,js335,4782
pune,हरभरा,j11,5709
pune,गहू,जीडब्ल्यू 12,3194
pune,तूर,godavari,6305
pune,गहू,जीडब्ल्यू 12,4643
pune,बाजरी,MLSH 2428,5539
pune,गहू,HI-8759,7983
pune,सोयाबीन,maus 162,6862
pune,ज्वारी,Foxtail millet,5161
pune,बाजरी,MLSH 2428,6963
pune,गहू,जीडब्ल्यू 12,5573
pune,ज्वारी,Foxtail millet,6605
pune,बाजरी,MLSH 2428,6660
pune,सोयाबीन,maus 162,3602
pune,तूर,bdl 711,3459
pune,सोयाबीन,maus 162,3808
pune,सोयाबीन,maus 71,2051
pune,ज्वारी,Foxtail millet,3611
pune,बाजरी,MLSH 2428,6299
pune,गहू,HI-8759,2374
pune,ज्वारी,Foxtail millet,2863
pune,हरभरा,jaki 9218,7763
pune,तूर,bdl 716,7882
pune,हरभरा,vijay,6788
pune,बाजरी,MLSH 2428,4490
pune,गहू,शरबती,2798
pune,सोयाबीन,js335,6007
pune,गहू,HI-8759,4490
pune,हरभरा,jaki 9218,6472
pune,हरभरा,vijay,8000
pune,हरभरा,vijay,4583
pune,सोयाबीन,js335,7507
pune,गहू,HI-8759,5446
pune,हरभरा,j11,6424
pune,तूर,bdl 711,7597
pune,ज्वारी,Foxtail millet,4600
pune,तूर,bdl 711,6301
pune,ज्वारी,Foxtail millet,7032
pune,गहू,शरबती,5481
pune,सोयाबीन,maus 71,2548
pune,सोयाबीन,js335,3331
pune,बाजरी,MLSH 2428,3213
pune,सोयाबीन,maus 162,4967
pune,बाजरी,MLSH-296 GOLD,3809
pune,सोयाबीन,maus 162,2929
pune,तूर,bdl 711,4553
pune,सोयाबीन,maus 71,5268
pune,हरभरा,j11,4363
pune,ज्वारी,Foxtail millet,6422
pune,बाजरी,MLSH 2428,5454
pune,बाजरी,MLSH 2428,3196
pune,गहू,HI-8759,5979
pune,गहू,जीडब्ल्यू 12,7637
pune,गहू,शरबती,3350
pune,सोयाबीन,maus 162,4672
pune,ज्वारी,Foxtail millet,6098
pune,बाजरी,MLSH 2428,2050
pune,हरभरा,j11,4353
pune,हरभरा,vijay,6043
pune,बाजरी,MLSH 2428,4365
pune,गहू,शरबती,4183
pune,गहू,शरबती,6307
pune,बाजरी,MLSH 2428,7778
pune,तूर,bdl 711,4824
pune,गहू,HI-8759,5417
pune,तूर,bdl 711,2416
pune,सोयाबीन,maus 71,3594
pune,ज्वारी,Foxtail millet,6431
pune,तूर,godavari,4469
pune,गहू,HI-8759,5338
pune,तूर,bdl 711,4973
pune,बाजरी,MLSH 2428,7339
pune,बाजरी,MLSH-296 GOLD,5968
pune,तूर,godavari,6262
pune,ज्वारी,Foxtail millet,7875
pune,हरभरा,j11,4713
pune,हरभरा,j11,6585
pune,गहू,शरबती,3310
pune,सोयाबीन,js335,4356
pune,बाजरी,MLSH-296 GOLD,7016
pune,सोयाबीन,maus 162,3913
pune,तूर,bdl 711,5283
pune,गहू,शरबती,6829
pune,ज्वारी,Foxtail millet,7157
pune,तूर,godavari,7114
pune,ज्वारी,Foxtail millet,5443
pune,गहू,HI-8759,3910
pune,सोयाबीन,maus 162,6626
pune,गहू,जीडब्ल्यू 12,3522
pune,तूर,bdl 711,2178
pune,बाजरी,MLSH 2428,7533
pune,गहू,HI-8759,6934
pune,बाजरी,MLSH 2428,2549
pune,तूर,bdl 711,2045
pune,ज्वारी,Foxtail millet,7411
pune,तूर,bdl 711,2675
pune,तूर,godavari,4751
pune,बाजरी,MLSH-296 GOLD,7749
pune,ज्वारी,Foxtail millet,2108
pune,ज्वारी,Foxtail millet,4918
pune,गहू,HI-8759,6771
pune,बाजरी,MLSH 2428,2153
pune,हरभरा,j11,7634
pune,तूर,bdl 711,7563
pune,सोयाबीन,js335,6097
pune,सोयाबीन,js335,7175
pune,बाजरी,MLSH-296 GOLD,2994
pune,गहू,शरबती,7676
pune,गहू,HI-8759,7891
pune,हरभरा,vijay,4070
pune,तूर,bdl 716,7177
pune,सोयाबीन,js335,5565
pune,बाजरी,MLSH 2428,5345
pune,सोयाबीन,maus 71,3602
pune,सोयाबीन,js335,3163
pune,गहू,HI-8759,6935
pune,तूर,godavari,5452
pune,गहू,शरबती,6042
pune,गहू,HI-8759,2910
pune,ज्वारी,Foxtail millet,6983
pune,गहू,HI-8759,2057
pune,बाजरी,MLSH-296 GOLD,7182
pune,हरभरा,vijay,6682
pune,गहू,शरबती,5014
pune,सोयाबीन,maus 162,6619
pune,तूर,godavari,2769
pune,गहू,HI-8759,6640
pune,सोयाबीन,maus 162,2892
pune,ज्वारी,Foxtail millet,2173
pune,तूर,bdl 711,5944
pune,सोयाबीन,maus 162,6147
pune,बाजरी,MLSH-296 GOLD,6992
pune,ज्वारी,Foxtail millet,5785
pune,बाजरी,MLSH-296 GOLD,2180
pune,सोयाबीन,maus 71,5333
pune,बाजरी,MLSH-296 GOLD,5326
pune,बाजरी,MLSH 2428,6456
